,shopid,itemid,rating_star,cmt,Sentiment,Predicted Sentiment,B,G,N,Score
1365,4149345,14481902,5,Thx gd seller,G,G,0.0626505647474,0.866248318781,0.0711011164714,0.8
1366,4149345,16430598,5,Function well.. just a little scratch on the glass surface. .,N,B,0.361749612029,0.28749540062,0.350754987351,-0.07
1367,4937640,26495672,4,Item is bigger than I thought. Size is bigger than my current 38ml bottle ,N,G,0.189784810934,0.625800265652,0.184414923414,0.44
1368,4149345,14480848,5,Thx seller,G,G,0.0574564978362,0.898886393004,0.0436571091595,0.84
1369,4149345,13432637,4,"Box is dented, parts of the projector fell apart. Quality not as good as I expected it to be. ",B,G,0.382499362466,0.496085232294,0.12141540524,0.11
1370,4149345,21422231,4,Function well.. just a little scratch on the glass surface and the led light a bit loose. . ,N,B,0.486616275705,0.189460028991,0.323923695303,-0.3
1371,4149345,16751034,5,Thx seller,G,G,0.0574564978362,0.898886393004,0.0436571091595,0.84
1372,4937640,19379090,0,"@carinawong28 dear we don't meet up ,we just pay online",N,N,0.200191387087,0.113420826302,0.686387786611,-0.09
1373,4937640,24088098,0,Can I pay you in peso? Philippine Peso?,N,N,0.156382001306,0.194588143045,0.649029855649,0.04
1374,4149345,238809445,5,Received item in very good condition! ,G,G,0.0816564182447,0.905201190831,0.0131423909244,0.82
1375,4149345,15736347,5,Just received the item by postman,G,G,0.336289959719,0.358228882897,0.305481157383,0.02
1376,4937640,40486729,5,Havent used it yet.,N,N,0.273323671176,0.305932758282,0.420743570542,0.03
1377,4149345,238809445,5,Received item in very good condition!! ,G,G,0.0816564182447,0.905201190831,0.0131423909244,0.82
1378,4937640,100428149,2,Have not received production ,B,B,0.59629725868,0.33559095178,0.0681117895397,-0.26
1379,4937640,90548692,2,ordered 3 sets (3pcs per set) so supposed to have 9 pieces but instead got it only for one set. :(,B,N,0.421939643917,0.118869439222,0.459190916861,-0.3
1380,4149345,13432519,5, Excellent Value Excellent Item Quality Excellent Delivery Speed Excellent Overall Service,G,G,0.0191174633753,0.963782811004,0.0170997256204,0.94
1381,4937640,26495649,1,"OPENED AND FOUND ALL BROKEN! 😡😤

All the products delivered are having broke pieces as per the picture. I would like to make other customers aware. If you want to buy always Check for feedback before buying . ",B,B,0.594233510387,0.214804629927,0.190961859686,-0.38
1382,4149345,13432974,5,Item recieved faster than expected arrival days but it is inevitable that the stickers can get folds and crumpled up due to shipping issue. Nontheless i still love it. No complains for the price paid :),G,G,0.147986881472,0.562590623638,0.28942249489,0.41
1383,4937640,104771480,5,Omg I love this wtf for the price this is insanely pigmented????? ,G,G,0.0894802993315,0.531300698957,0.379219001712,0.44
1384,4149345,42089846,2,Not useful ,B,G,0.354477594209,0.439658672311,0.20586373348,0.09
1385,4937640,206979572,5,Colours are not the same as the original palette but overall some Colours are still wearable but most look abit too off (think ugly yellow instead of gold and Barbie pink instead of maroon) however for the price there isn't much to complain about. Would suggest people to get the Kyshadow inspired,N,N,0.250039354686,0.180728584581,0.569232060733,-0.07
1386,4149345,14479774,5,"Good. Received all today. 
",N,G,0.170586023914,0.477149760962,0.352264215124,0.31
1387,4937640,100429362,5, Excellent service by seller,G,G,0.0209948778382,0.964359510905,0.0146456112572,0.94
1388,4149345,14479356,5,"Good
",N,G,0.00401678033778,0.919179307473,0.0768039121888,0.92
1389,4149345,16429253,5,V good quality tqvm ,G,G,0.11179231339,0.818660344862,0.0695473417475,0.71
1390,4937640,24088202,4,Value for money,G,G,0.119569633977,0.814526332223,0.0659040338004,0.69
1391,4149345,16431050,5,"Item received, tested, working.",G,G,0.297972218978,0.377297319776,0.324730461246,0.08
1392,4937640,24095270,0,"@kois88 Thank you, welcome shoppin here again~",N,N,0.0979278014784,0.261600913102,0.640471285419,0.16
1393,4149345,232365557,2,Item broken and also missing,B,B,0.644356105169,0.276983608919,0.0786602859119,-0.37
1394,4937640,22564113,5,very fast and reliable and nice!!! super soft definitely happy with its price!!! :-)))))),G,G,0.061833568829,0.808353636897,0.129812794274,0.75
1395,4149345,15719514,5,Thx,G,G,0.0654972675614,0.813151957063,0.121350775376,0.75
1396,4937640,51424413,3,It's only sticky on 1 side. I tot it was double sided ,G,G,0.302361164153,0.388938635116,0.308700200731,0.09
1397,4149345,15249812,1,"Want to cancel my couple of items & Shoppee informed me only seller side can cancel. So when I tell seller to cancel, they insist they cannot cancel & ask me apply refund! If they refuse to follow Shoppee rules and regulations, than I feel strongly is unfair for buyers. ",B,B,0.495059470255,0.236891981933,0.268048547811,-0.26
1398,4149345,49790575,1, Very poor product quality! Seller stated that Cotton blended but I received not even cotton. Sorry seller. I just realised that this product is very bad and not recommended for shopee customers. I need to say the truth just for the sake of others. 🙏🏼,B,B,0.655233618385,0.237699961193,0.107066420422,-0.42
1399,4937640,18985848,4,Not bad but seems like it's made from threads ,N,N,0.224840976514,0.131500573476,0.64365845001,-0.09
1400,4937640,40486735,4,Good quality product. Only downside gave too many of the same colour instead of spreading the colours.,N,G,0.278947939414,0.36669872734,0.354353333246,0.09
1401,4149345,19313385,0,Long delivery time. Took > 1 month to arrive.,N,N,0.364331345084,0.269937154778,0.365731500138,-0.09
1402,4937640,16803533,4,item recieved :) not the best quality but good enough for its price !,N,G,0.0646126564579,0.723125213884,0.212262129658,0.66
1403,4149345,14483736,1,the cable cant even fit into ipad 2.,B,B,0.489138433286,0.241973572185,0.26888799453,-0.25
1404,4937640,18986068,3,Glue is very watery. Tried to squeeze a bit out but it got all over my fingers ,G,B,0.351280371326,0.315192830806,0.333526797868,-0.04
1405,4937640,206979462,1,Completely no shimmer at all ,B,B,0.459955667635,0.216830740655,0.323213591711,-0.24
1406,4937640,16803914,5,item recieved :) not the best quality but good enough for its price !,G,G,0.0646126564579,0.723125213884,0.212262129658,0.66
1407,4149345,13431702,5,Good,G,G,0.00401678033778,0.919179307473,0.0768039121888,0.92
1408,4149345,15735466,5,Workable and fast delivery. Thank you. ,G,G,0.0448702507435,0.771652421462,0.183477327794,0.73
1409,4937640,19347989,4,Smaller than I expected but quite soft ,N,G,0.30426754428,0.38014757694,0.315584878781,0.08
1410,4149345,15735788,4,Took long time to received,B,G,0.257011222331,0.41486673292,0.328122044749,0.16
1411,4149345,34392856,5,Item as per description,N,N,0.187760949151,0.234347111891,0.577891938958,0.05
1412,4149345,14482801,5, Excellent Item Quality Excellent Value Excellent Delivery Speed Excellent Overall Service,G,G,0.0191174633753,0.963782811004,0.0170997256204,0.94
1413,4149345,15249158,3,"Doesn't hold on top after opening it, cheap quality",G,B,0.484461487099,0.447983079504,0.0675554333976,-0.04
1414,4937640,16812173,4,item recieved :) not the best quality but good enough for its price !,N,G,0.0646126564579,0.723125213884,0.212262129658,0.66
1415,4937640,17705773,5,"Super worth it for the price. Colours are gorg, goes on really smooth as well!",G,G,0.168257650495,0.651327643218,0.180414706287,0.48
1416,4149345,16432116,5, Excellent service by seller,G,G,0.0209948778382,0.964359510905,0.0146456112572,0.94
1417,4149345,238809445,5, Excellent service by seller,G,G,0.0209948778382,0.964359510905,0.0146456112572,0.94
1418,4937640,17702687,2,Fast deliver but the colours are not really working except for the darker colours,B,G,0.328379533976,0.512120906121,0.159499559903,0.18
1419,4937640,19372664,5,Normal ,N,N,0.244045000396,0.180799521381,0.575155478223,-0.06
1420,4937640,17705522,5,Great colour pay off. super pigmented and non drying yet matte. great deal👍🏼,G,G,0.0926758446147,0.748404086536,0.158920068849,0.66
1421,4149345,13433352,5,"Good condition, no flaw. Exactly as photo. ",G,G,0.0807869041291,0.720808708619,0.198404387251,0.64
1422,4149345,17708544,1,"Bad eyelashes, not sticking at all, Hv tried 5 pair n coming out even if I put too much glue. Not happy",B,N,0.211884811822,0.334332494695,0.453782693483,0.12
1423,4149345,13432637,0,"@katelenka this seller ignored me after we made the deal and paid for it, only after threatening her and posting ''beware of seller'' then she reply. I can't even refund just now cause the money I paid was not confirmed yet, after it was confirmed",N,B,0.379185347119,0.371264560356,0.249550092524,-0.01
1424,4937640,24088098,2,Definitely a used item. ,B,G,0.388811910592,0.481688335128,0.12949975428,0.09
1425,4149345,14476821,5,seller resent item and i recieved fast after he/she made a mistake. item was in great condition! will purchase again!,G,G,0.0753072306012,0.850570254709,0.0741225146897,0.78
1426,4937640,26495647,4,item recieved :) not the best quality but good enough for its price !,N,G,0.0646126564579,0.723125213884,0.212262129658,0.66
1427,4149345,14481739,4,"Delivery took 2 weeks and item got some light scratches, but hey it's only $0.20, no complaints and happy with this good buy. ",N,G,0.165604005879,0.457171739074,0.377224255046,0.29
1428,4937640,26495723,5,so much bigger than I expected ! really good quality too! in love ❤️,G,G,0.025320968191,0.962967058563,0.0117119732458,0.94
1429,4149345,71922556,3, Product quality is ok,G,G,0.0454895968932,0.848255058326,0.10625534478,0.8
1430,4937640,206979572,4,Not bad ,N,N,0.265248918763,0.0927318170873,0.642019264149,-0.17
1431,4149345,15719000,5,"Delivery took 2 weeks, was surprised to receive 5 pcs (diff type) , I thought price paid was for 1 only, happy with this purchase. Seller made good effort to wrap it nicely. ",G,G,0.0770634537474,0.834537469745,0.0883990765076,0.76
1432,4937640,24088111,5, Excellent service by seller,G,G,0.0209948778382,0.964359510905,0.0146456112572,0.94
1433,4149345,19313385,0,"Long delivery time, tool more than 1 month to arrive.",N,N,0.343635249681,0.223107831362,0.433256918957,-0.12
1434,4149345,14481848,5,Received in order and faster than the expected delivery date. ,G,G,0.224154254838,0.544728852376,0.231116892787,0.32
1435,4149345,54768146,0,"Good quality, fast responses, fast delivery 👍👍👍",N,G,0.0238426426106,0.925164740386,0.0509926170037,0.9
1436,4937640,26495039,5,Quite big ,G,N,0.236228430061,0.322469613057,0.441301956883,0.09
1437,4149345,104058234,5, Excellent service by seller,G,G,0.0209948778382,0.964359510905,0.0146456112572,0.94
1438,4937640,19378141,3,Product quality is great. But delivery speed and service are poor. ,G,B,0.5066978626,0.488197096824,0.00510504057623,-0.02
1439,4149345,14481902,4,Sponge is quite stiff and it's actually a mini one!! But for the price I think it's reasonable. The delivery was quite Long also so buy if you can wait for it . :) ,N,N,0.156280249632,0.305418305695,0.538301444674,0.15
1440,4937640,22564113,5,Received in good condition & its wrapped safely! The brushes are amazingly soft. Didnt expect it wld be good quality for a very low price! Worth the buy!,G,G,0.0392604695917,0.912369367065,0.0483701633433,0.87
1441,4937640,26495797,3,Colour pay off isn't really great. Also received the product with a shattered mirror and some of the eyeshadow palettes chipped off. ,G,B,0.568352454554,0.323800500112,0.107847045335,-0.24
1442,4149345,14486300,3,Good delivery time and product quality is ok. Brush is dirty and small (used before?) + liquid only less than half bottle (unless it is supposed to be like that?) ,G,G,0.191946314127,0.690237986798,0.117815699075,0.5
1443,4937640,44564393,3,Product quality is great. But delivery speed and service are poor.,G,B,0.5066978626,0.488197096824,0.00510504057623,-0.02
1444,4937640,90548692,3, Product quality is ok. Only receiced 2 pieces and it wasnt in the packaging shown.,G,G,0.127900079158,0.727697812672,0.14440210817,0.6
1445,4937640,100428088,5,Light texture and nice fragrance! Highly recommended!!,G,G,0.170507465441,0.606776645673,0.222715888886,0.44
1446,4937640,18981759,3, Product quality is ok,G,G,0.0454895968932,0.848255058326,0.10625534478,0.8
1447,4149345,13425735,5,Received in good conditions but do take note it doesn't come in the box like advertised. Items however are true to pics. 👍👍👍,G,G,0.409863307504,0.504133068598,0.0860036238985,0.09
1448,4149345,14482239,5,Received in order and faster than the expected delivery date. ,G,G,0.224154254838,0.544728852376,0.231116892787,0.32
1449,4149345,320486094,0,"@skulls_bones Dear , it is ready stock now , you can place a order now if you want to buy it , we will ship out soon ,and we will check before we send it , any quality issue happened，we will take responsibility of it, do not worry ",N,N,0.115420132397,0.140313084729,0.744266782874,0.02
1450,4149345,71922009,5,"Exact to picture, great fit",G,G,0.099169666937,0.648812817668,0.252017515395,0.55
1451,4149345,14477798,5,"30 pcs individually packed, received in good condition! ",G,G,0.0544502544647,0.64579254651,0.299757199025,0.59
1452,4937640,98141210,3,Product quality is great. But delivery speed and service are poor.,G,B,0.5066978626,0.488197096824,0.00510504057623,-0.02
1453,4937640,112518084,2, Poor product quality,B,B,0.943041524314,0.0474477795634,0.00951069612263,-0.9
1454,4937640,18984937,4,Delivery was slightly slow but item arrived in excellent condition. ,G,G,0.14147249904,0.801060487716,0.0574670132437,0.66
1455,4937640,51424545,3, Product quality is ok. You get what you pay for.,G,G,0.0638630292107,0.757469709455,0.178667261334,0.69
1456,4149345,15247463,5,Item received in good condition~,G,G,0.0348048661413,0.941229738478,0.0239653953805,0.91
1457,4937640,94479454,3,"Not bad. Comes with box and case. 
Additional info: soaked it in alcohol and white spots appeared. Not sure if safe to use ",G,B,0.407373515396,0.260058337754,0.332568146851,-0.15
1458,4937640,16812206,4,The colour don't come off really well,B,B,0.661874811923,0.242553056449,0.0955721316279,-0.42
